dataset,architecture,seed,epoch,layer,criterion,criterion_group,previous_epoch,spearman,topk_jaccard,topk_ratio
MNIST,small,42,8,a2,mean_activation,baseline,7,0.819218091924556,0.5,0.05
MNIST,small,42,8,a2,mean_activation,baseline,7,0.819218091924556,0.5,0.1
MNIST,small,42,8,a2,mean_activation,baseline,7,0.819218091924556,0.5151515151515151,0.2
MNIST,small,42,8,a1,output_weight_norm,baseline,7,0.9897638189517052,1.0,0.05
MNIST,small,42,8,a1,output_weight_norm,baseline,7,0.9897638189517052,1.0,0.1
MNIST,small,42,8,a1,output_weight_norm,baseline,7,0.9897638189517052,0.8888888888888888,0.2
MNIST,small,42,8,a2,output_weight_norm,baseline,7,0.9664095403772203,0.7142857142857143,0.05
MNIST,small,42,8,a2,output_weight_norm,baseline,7,0.9664095403772203,0.7142857142857143,0.1
MNIST,small,42,8,a2,output_weight_norm,baseline,7,0.9664095403772203,0.6666666666666666,0.2
MNIST,small,42,8,a1,redundancy,loss_free,7,0.8877838180132464,0.4117647058823529,0.05
MNIST,small,42,8,a1,redundancy,loss_free,7,0.8877838180132464,0.5151515151515151,0.1
MNIST,small,42,8,a1,redundancy,loss_free,7,0.8877838180132464,0.5454545454545454,0.2
MNIST,small,42,8,a2,redundancy,loss_free,7,0.7976224370594438,0.5,0.05
