dataset,architecture,seed,epoch,layer,criterion,criterion_group,previous_epoch,spearman,topk_jaccard,topk_ratio
MNIST,deep,43,4,a1,class_selectivity,loss_free,3,0.732498342096145,0.5625,0.05
MNIST,deep,43,4,a1,class_selectivity,loss_free,3,0.732498342096145,0.7586206896551724,0.1
MNIST,deep,43,4,a1,class_selectivity,loss_free,3,0.732498342096145,0.6190476190476191,0.2
MNIST,deep,43,4,a2,class_selectivity,loss_free,3,0.8057697368537536,0.7241379310344828,0.05
MNIST,deep,43,4,a2,class_selectivity,loss_free,3,0.8057697368537536,0.6451612903225806,0.1
MNIST,deep,43,4,a2,class_selectivity,loss_free,3,0.8057697368537536,0.59375,0.2
MNIST,deep,43,4,a3,class_selectivity,loss_free,3,0.7854606673092372,0.3333333333333333,0.05
MNIST,deep,43,4,a3,class_selectivity,loss_free,3,0.7854606673092372,0.7857142857142857,0.1
MNIST,deep,43,4,a3,class_selectivity,loss_free,3,0.7854606673092372,0.6190476190476191,0.2
MNIST,deep,43,4,a4,class_selectivity,loss_free,3,0.778323687195014,0.5,0.05
MNIST,deep,43,4,a4,class_selectivity,loss_free,3,0.778323687195014,0.7857142857142857,0.1
MNIST,deep,43,4,a4,class_selectivity,loss_free,3,0.778323687195014,0.5,0.2
MNIST,deep,43,4,a5,class_selectivity,loss_free,3,0.7169568219659336,0.09090909090909091,0.05
MNIST,deep,43,4,a5,class_selectivity,loss_free,3,0.7169568219659336,0.6,0.1
MNIST,deep,43,4,a5,class_selectivity,loss_free,3,0.7169568219659336,0.7241379310344828,0.2
MNIST,deep,43,4,a6,class_selectivity,loss_free,3,0.6771062271062271,0.5,0.05
